epoch,nmi,ari,acc,sil,iteration
19,0.8730525758209444,0.8168436013168309,0.8349961627014582,0.57046986,1
39,0.8673969994928625,0.8287314047205575,0.886415963161934,0.5578381,1
59,0.8573515706365081,0.8178663255060463,0.8209260680480941,0.52711713,1
79,0.9661841119528045,0.9832949878355837,0.9897672038884625,0.64554936,1
99,0.8479736914829626,0.7351568958386544,0.8262982860066513,0.572072,1
19,0.8666993698032839,0.8084974180925668,0.8298797646456895,0.56632096,2
39,0.963044086799147,0.9826546234816493,0.9879764645689435,0.6412213,2
59,0.8782701494254186,0.8231231793128859,0.8846252238424149,0.6209766,2
79,0.9056894895628513,0.9227348841090773,0.8789971859810694,0.60192186,2
99,0.8493068574296704,0.7344364707308042,0.8242517267843438,0.58698297,2
19,0.8740873781494185,0.8192219716634582,0.837298541826554,0.5826021,3
39,0.8942806170627409,0.8467219104257209,0.8674852903555896,0.51738405,3
59,0.9734460470492995,0.987334543012151,0.9923254029163469,0.6201114,3
79,0.8666344411317677,0.8172535321269843,0.8360194423126119,0.6147393,3
99,0.8495247374532908,0.7422503078930216,0.8316705039652085,0.59929436,3
19,0.9744101447130956,0.9887997758009557,0.9933486825275006,0.632762,4
39,0.9666357365196477,0.9833666584423139,0.9892555640828856,0.6270727,4
59,0.9670217136078203,0.9819399603718876,0.9905346635968278,0.64832646,4
79,0.9565123113945065,0.9783569344344554,0.9864415451522128,0.62179184,4
99,0.9575681638410415,0.9782648639146868,0.9864415451522128,0.63450474,4
19,0.8818139011333557,0.8195472499724687,0.8424149398823229,0.56074136,5
39,0.7710031998944544,0.673552382775706,0.7362496802251215,0.5434115,5
59,0.8691741383147511,0.8266822007738382,0.8227168073676132,0.5230244,5
79,0.9661909496820331,0.9830893652763726,0.9895113839856741,0.6426605,5
99,0.9759181760442188,0.9886885647173,0.9930928626247122,0.65863645,5
19,0.8667218380041596,0.8103762033817319,0.8309030442568431,0.58028,6
39,0.8743545237662343,0.8408145885651964,0.8534151957022257,0.59912163,6
59,0.8742201881491958,0.8112610523335263,0.8306472243540547,0.58561796,6
79,0.8454731038511099,0.7301426446793886,0.8211818879508825,0.5722398,6
99,0.9592197750240193,0.9776845797040815,0.9872090048605782,0.645421,6
19,0.8878917839076595,0.8243343671559117,0.8429265796878997,0.54417264,7
39,0.9661626111281135,0.9839502830398478,0.9889997441800972,0.66414154,7
59,0.937078688177775,0.9539254098323543,0.9764645689434638,0.6342723,7
79,0.8523849106491287,0.7459856225379518,0.8339728830903044,0.58929765,7
99,0.9700332695472424,0.9850664004016924,0.9913021233051932,0.65975904,7
19,0.8511478499196313,0.7333280437627032,0.8232284471731901,0.56498563,8
39,0.7748281155937211,0.671057889838145,0.7347147608083909,0.5236754,8
59,0.8750643737256042,0.8208135505899535,0.8396009209516501,0.60035783,8
79,0.8761867720061551,0.812883753673718,0.8324379636735738,0.5914078,8
99,0.9771565062422262,0.9893024006660662,0.9938603223330775,0.6577073,8
19,0.9749034250598094,0.9876881280892225,0.9923254029163469,0.627842,9
39,0.9542837867559499,0.9767222627128544,0.9826042466103863,0.6405762,9
59,0.8514980412062502,0.7507149861268015,0.8385776413404963,0.5704793,9
79,0.9700501330195259,0.9844914183450274,0.9910463034024047,0.7008727,9
99,0.9669206751505515,0.9840869581031267,0.9902788436940394,0.6733643,9
19,0.9729185612496504,0.9875634121098507,0.9923254029163469,0.63610893,10
39,0.9277074219547228,0.9469445773517182,0.9710923509849066,0.63650733,10
59,0.8577684346490926,0.7614150889606979,0.8462522384241494,0.5901223,10
79,0.9553937220535095,0.97683638074307,0.9851624456382707,0.65627563,10
99,0.948609741935699,0.9731381869401102,0.9833717063187516,0.63774943,10
19,0.9409599366578293,0.9543407636872262,0.9772320286518291,0.62556714,11
39,0.9560645498211237,0.9783083030320665,0.9846508058326938,0.64367825,11
59,0.9627664127904202,0.9808703657969344,0.9884881043745203,0.6260214,11
79,0.9711655591200089,0.9867318667622034,0.9910463034024047,0.6516265,11
99,0.9711775680393548,0.9866697898690975,0.9915579432079816,0.674185,11
