epoch,nmi,ari,acc,sil,iteration
19,0.5881242942099199,0.2776506493024545,0.48817175504374216,0.24341518,1
39,0.6235878010945729,0.3360554105263886,0.4992635243706481,0.23450375,1
59,0.6806966425594668,0.48824910136689337,0.6467818246741653,0.279909,1
79,0.6817464304659155,0.4801641004964202,0.6120558828780575,0.31254652,1
99,0.809018496425492,0.8914024090285511,0.90738261024817,0.5977833,1
19,0.6045869228592385,0.2989924662864821,0.4940412426352437,0.22523683,2
39,0.6253374646342904,0.3416686914709042,0.5252856632744153,0.24352942,2
59,0.6776223719568637,0.4804493994870943,0.648410998036065,0.30441388,2
79,0.6959489409244265,0.5344446662316454,0.6997188002142475,0.33935684,2
99,0.6997108741998881,0.5266824698477841,0.6855025888234244,0.37427267,2
19,0.6089189398896843,0.3253173080066577,0.4939073379753615,0.16846123,3
39,0.6419656121761624,0.38924289159460745,0.5838019996429209,0.24095318,3
59,0.634020119216433,0.35890004741314774,0.5401267630780218,0.21326895,3
79,0.6329236918870014,0.3571149687865241,0.5396580967684342,0.24224842,3
99,0.6948919243059712,0.5306377775766041,0.7018166398857347,0.30715945,3
19,0.6422560151280804,0.3942533006778381,0.5461524727727192,0.2983772,4
39,0.6578608563192372,0.44889508906805053,0.5920817711123014,0.2833707,4
59,0.6267219965281745,0.3825185109571448,0.5752767362970898,0.28038397,4
79,0.6387068644104361,0.37544473513021615,0.587953044099268,0.2376906,4
99,0.6873014972112124,0.48158997395608644,0.6088198535975718,0.3246864,4
19,0.6021679323033116,0.29175157847508804,0.4993081592572755,0.20932539,5
39,0.6266341466226355,0.3351977157976412,0.5091278343153008,0.245488,5
59,0.6462848519713932,0.401143887863128,0.5625781110515979,0.2703319,5
79,0.6944759829627505,0.5083362113882444,0.6612881628280665,0.3103703,5
99,0.8095129418354648,0.891865429829721,0.9061105159792894,0.524899,5
