epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.6092108208780469,0.3175930605497041,0.5043161935368684,0.2289631634950638,5
39,0.6350771761693796,0.3702119596915184,0.5419121585431173,0.24956901073455812,5
59,0.6530691964464663,0.42225218941748166,0.594634886627388,0.2696615427732468,5
79,0.668760382130106,0.45110093640661003,0.6201347973576147,0.28844253420829774,5
99,0.7400871467956057,0.6644356120477493,0.7619264417068381,0.42576017379760744,5
