epoch,nmi,ari,acc,sil,iteration
19,0.6012406013987361,0.37232694002461125,0.4511358765537934,0.26388294,1
39,0.6335097114674678,0.4479690511126556,0.5099657093870553,0.34104052,1
59,0.6317443626996134,0.44329646747082285,0.5053043291898842,0.34545612,1
79,0.6357611035798272,0.43628781804292477,0.5099121303043291,0.35283837,1
99,0.6437309630411667,0.4461576712838355,0.5290934419202743,0.34575692,1
19,0.6082703202800934,0.3828911128532878,0.4532790398628376,0.24594332,2
39,0.6318269335612562,0.46014693217136354,0.5314509215602229,0.3430605,2
59,0.6445982850926913,0.4426344873394434,0.5047685383626233,0.3466956,2
79,0.6455881313047946,0.45406830326633324,0.5187526789541363,0.33177525,2
99,0.6588222487619338,0.5383053226742452,0.5948885555079297,0.330177,2
19,0.6404300796108146,0.4564525200976517,0.5148949849978568,0.33595863,3
39,0.6266545559406168,0.4402961333095349,0.4959815687955422,0.35407972,3
59,0.6336605292364451,0.4456665296821742,0.5050900128589798,0.33612177,3
79,0.6238534726231607,0.38989276985665067,0.48864123446206603,0.324802,3
99,0.6413533520411897,0.45262970153853926,0.5334869267038148,0.3406067,3
19,0.6017085782396434,0.35726467911584775,0.4439027003857694,0.26001096,4
39,0.638533619279693,0.4607894860889517,0.5432383197599657,0.34646747,4
59,0.6408161295600776,0.4537732495240601,0.5178418345477925,0.32987168,4
79,0.6241300576386911,0.4414250178103188,0.502571795970853,0.28675926,4
99,0.6605937999296683,0.6494725788952305,0.6243570510072868,0.45726842,4
19,0.6009979518141618,0.31381155260693505,0.46163737676810973,0.25960526,5
39,0.6166990406926514,0.43068543571864726,0.5135555079297043,0.32722,5
59,0.6427863519381573,0.4382833045177548,0.48864123446206603,0.3344272,5
79,0.6415712134037735,0.4471220537989459,0.48949849978568366,0.33103067,5
99,0.6348716745021008,0.43204349501736616,0.5064294899271324,0.32346416,5
19,0.6090199337389763,0.39521960222060076,0.4908379768538363,0.28149867,6
39,0.6010018392886046,0.37710100090030013,0.4750321474496357,0.29198804,6
59,0.6375142894585902,0.4647230472255111,0.5492927561080154,0.33331367,6
79,0.6283509093106416,0.41412312657458084,0.4915345049292756,0.32732788,6
99,0.6302924252658227,0.4033497087980821,0.5174132018859837,0.3205248,6
19,0.6133430576171095,0.388860547793912,0.4913737676810973,0.29485533,7
39,0.6179000304485508,0.38773299039022285,0.5083583369052722,0.3002772,7
59,0.6362229317851337,0.44543481447381733,0.5113051864552078,0.3159592,7
79,0.6454421188645538,0.4294949315225422,0.5044470638662666,0.33369473,7
99,0.6304172504574289,0.44177743758360183,0.5168238319759966,0.31430247,7
19,0.6020151061472849,0.35559370328971956,0.4470638662666095,0.2609842,8
39,0.6047896292019512,0.38051867010930496,0.47010287183883415,0.3082685,8
59,0.6372011565563408,0.45373677288273345,0.5264680668666952,0.31538117,8
79,0.6386541529726398,0.4701743278687409,0.5368624089155594,0.32184562,8
99,0.643372656892764,0.44654820078599206,0.5040184312044578,0.31619093,8
19,0.6310052466336511,0.4246263605569851,0.5001607372481783,0.32294154,9
39,0.6194719420454744,0.40102760147982175,0.5028932704672096,0.27704293,9
59,0.6238201139119838,0.4352678033187745,0.4905165023574796,0.31788105,9
79,0.6292271574122428,0.44555544296488836,0.49099871410201457,0.32703918,9
99,0.6500135141304935,0.5011505649462958,0.5786540934419203,0.34481558,9
19,0.61184457272736,0.385355027448515,0.490195027861123,0.24797927,10
39,0.6258073082284757,0.45687853139796847,0.524271324474925,0.34582493,10
59,0.6311072241195235,0.4749542868511917,0.5536326618088299,0.34501743,10
79,0.6418722346110938,0.44124075885513747,0.5193420488641235,0.34714353,10
99,0.6380271510842737,0.45508053450552066,0.50825117873982,0.3492336,10
19,0.6097711717638647,0.36576039167360025,0.47181740248606946,0.26128665,11
39,0.6381294919748512,0.4520136885167476,0.5261465923703387,0.34515274,11
59,0.6365818691033209,0.46722692049586345,0.5513823403343335,0.34258988,11
79,0.6282649280594669,0.4669260514729858,0.5318259751393056,0.30250457,11
99,0.6411564607681011,0.4512305341961768,0.5329511358765537,0.33642,11
19,0.6143981957599564,0.3285879651837109,0.44438491213030434,0.28137806,12
39,0.6256824351232775,0.4417077208560851,0.5161273039005573,0.3090137,12
59,0.6451049957394559,0.42935430261641744,0.4894449207029576,0.3331104,12
79,0.6417801662875986,0.4436414372690898,0.5114659237033862,0.33451247,12
99,0.6344541746605727,0.4469594718348617,0.510876553793399,0.31696323,12
19,0.5986808723313505,0.39088573267157767,0.4838726960994428,0.2785573,13
39,0.6222566411621291,0.44840630963642303,0.5096442348906987,0.31226355,13
59,0.6289264525361978,0.42561308144562027,0.4910522931847407,0.32730466,13
79,0.6402832238394618,0.45490054591096385,0.5141448778396914,0.33086696,13
99,0.656588955344984,0.593454996380851,0.615195027861123,0.3807577,13
19,0.6137766366195124,0.36315325181532637,0.4615302186026575,0.29869977,14
39,0.62479649422595,0.4009835165243228,0.5154307758251179,0.30461267,14
59,0.6224801814096328,0.43440867143429385,0.5163416202314617,0.32149926,14
79,0.6288275572030783,0.4418042133674083,0.5135555079297043,0.31753042,14
99,0.6328599446133507,0.4833089257663203,0.5603836262323189,0.34354234,14
19,0.5885920759717466,0.3226152446965098,0.4421881697385341,0.23901246,15
39,0.6213053168483077,0.43565908868527337,0.4829082726103729,0.3145156,15
59,0.6395213414392396,0.4344944899702483,0.5059472781825975,0.36680022,15
79,0.6271491017811098,0.43322500452309753,0.5275932276039434,0.3175445,15
99,0.6408959024984187,0.463172675534306,0.5410951564509215,0.32661042,15
19,0.6126213860631595,0.348147526903671,0.4671560222888984,0.25984025,16
39,0.6167726361002364,0.3843885474042165,0.49185597942563225,0.3264186,16
59,0.6321522990686919,0.4583701205980676,0.5541148735533648,0.36570942,16
79,0.6460131077667941,0.41810480779075065,0.49469567081011573,0.3733179,16
99,0.6531962504613636,0.4990008846631315,0.5636519502786113,0.34779236,16
19,0.6138353669359853,0.3595335170018271,0.4841941705957994,0.28228942,17
39,0.6277495448453863,0.3694082655944219,0.4831761680240034,0.31439048,17
59,0.6188842878822619,0.3837958958417568,0.49201671667381053,0.3176082,17
79,0.6424346774136727,0.43961699409494026,0.5026253750535791,0.34251183,17
99,0.6347395064430571,0.45068539939377383,0.5283433347621088,0.3366383,17
19,0.6035991014641068,0.3737935971067388,0.4811937419631376,0.2789,18
39,0.6238351378064304,0.4376897078218059,0.5184847835405058,0.32476115,18
59,0.6155142091167568,0.36046376048616935,0.44577796828118305,0.3047534,18
79,0.6379793736804176,0.44884027585315184,0.5280754393484783,0.35401514,18
99,0.6329837645817185,0.4260241856757273,0.5049292756108016,0.33148134,18
19,0.605530944647567,0.3584333577987873,0.46635233604800685,0.28347462,19
39,0.6200163814081628,0.44182730931789066,0.5241105872267466,0.34019482,19
59,0.6239868006318041,0.4586222063710421,0.5220210030004286,0.33804777,19
79,0.6302235776011867,0.4448726973046366,0.5034290612944706,0.3259202,19
99,0.6435100836254775,0.4969949307084016,0.5750642948992714,0.3475389,19
19,0.6078704082260826,0.33698743509348034,0.4843013287612516,0.30790025,20
39,0.6180237565716582,0.3850930162709713,0.5017145306472354,0.29140452,20
59,0.638854215166354,0.45319241546767997,0.5250214316330905,0.3319992,20
79,0.6301062732900814,0.46293707026675657,0.5220745820831547,0.3147608,20
99,0.6333058942855858,0.4404472831837901,0.50412558936991,0.3150905,20
