epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.6094275803995581,0.36901500329766485,0.4715736176596657,0.27724994495511057,20
39,0.6227381223110566,0.42201615016534655,0.5072224603514788,0.32089987993240354,20
59,0.6330739013226137,0.4401656314006722,0.5122990784397772,0.33347736597061156,20
79,0.6353756269322144,0.4412126824207422,0.5101023360480068,0.3298870638012886,20
99,0.6417592986694737,0.47588972516830247,0.5425016073724818,0.3412587821483612,20
