epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.8247740722057746,0.903068062433811,0.9499581239530988,0.7480087,20
39,0.8116182390652034,0.9028323309960774,0.9431009212730317,0.78136766,20
59,0.8115758670232888,0.9007175057941922,0.9434306951423788,0.78927886,20
79,0.8196882322873623,0.9064841651691051,0.9463044388609714,0.7985937,20
99,0.8199388118724483,0.9066117623516062,0.947869556113903,0.79398495,20
