epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.8279404729987533,0.7463940564109631,0.7257159904534607,0.61875284,20
39,0.816664989786795,0.7316673006501876,0.7301610978520287,0.6598012,20
59,0.8253635198795395,0.7480186812255796,0.7399463007159905,0.62205184,20
79,0.8358786847936924,0.7682840931654997,0.7595465393794748,0.6257477,20
99,0.82271582054121,0.7408035486019098,0.7318615751789977,0.6259343,20
