epoch,nmi,ari,acc,sil,iteration
19,0.9378189952880799,0.8972660819666861,0.763974640533709,0.82492137,1
39,0.9697588743758067,0.9571477156889211,0.9616707413085817,0.7718854,1
59,0.9702623210972748,0.9573123930942583,0.9617950524178511,0.7673024,1
79,0.9584585765195268,0.9304239188926714,0.9200886752579456,0.77838665,1
99,0.9445314512914084,0.9206479795969069,0.9207309493225044,0.7816028,1
19,0.9377702119272137,0.8971416776035807,0.763974640533709,0.8297807,2
39,0.9701971216522307,0.9573267288266114,0.9618364894542742,0.78009534,2
59,0.9586690002429787,0.9306209917106804,0.9203787345129076,0.7972233,2
79,0.9590666994422247,0.9309150280028037,0.9205859196950235,0.78998965,2
99,0.9440873372372823,0.9201916923114113,0.9202751419218498,0.7814154,2
19,0.9377391844841377,0.8973076525943315,0.7639539220154975,0.8226788,3
39,0.9700223272506405,0.9572459719870439,0.9617950524178511,0.7908754,3
59,0.9588101906596763,0.9306418922996741,0.920212986367215,0.78752303,3
79,0.9591267600656447,0.9309001252891337,0.9205030456221771,0.77772015,3
99,0.9590870202349476,0.9310055291126844,0.920751667840716,0.76963854,3
19,0.9381456296138393,0.8978494920583999,0.7639953590519206,0.82568043,4
39,0.970395900039036,0.9574555341091442,0.9619193635271205,0.7782467,4
59,0.9587184915782784,0.9307480371407358,0.9207102308042929,0.79227793,4
79,0.9702688989006891,0.9574414203623948,0.9618779264906974,0.76466894,4
99,0.9586410489563942,0.93063466119624,0.9205652011768118,0.7701231,4
19,0.9379819090899209,0.8971745084342027,0.7639953590519206,0.8265296,5
39,0.9588286543852137,0.9306782110070614,0.9203165789582729,0.8037273,5
59,0.9586998624147007,0.9307002280475705,0.9205859196950235,0.7887307,5
79,0.9706186283567266,0.9575631385245201,0.9619608005635437,0.76771015,5
99,0.9446457518950891,0.9206231347943141,0.9206273567314466,0.7876685,5
19,0.9584396684428107,0.9312283908099012,0.9224298678158538,0.8104664,6
39,0.9586827693427086,0.9307048472689227,0.9204823271039655,0.7961534,6
59,0.9586474171035485,0.9306016681612226,0.9203372974764845,0.78867847,6
79,0.9437082890085762,0.9200482973451196,0.9202958604400613,0.79644746,6
99,0.959156706595957,0.9308237821627354,0.9202337048854266,0.7657047,6
19,0.9378809658335169,0.8974020644751951,0.763974640533709,0.8296943,7
39,0.969930625082191,0.9572350501443516,0.9617743338996395,0.78566104,7
59,0.958353412797961,0.9305605273789581,0.9205652011768118,0.7902296,7
79,0.9591886918167501,0.931059049019063,0.9209174159864086,0.7810776,7
99,0.9591600583303171,0.9309991259983907,0.9208345419135623,0.76978165,7
19,0.937736733709706,0.8973090625264357,0.763974640533709,0.8358852,8
39,0.9699432470925928,0.9572328769457521,0.9617743338996395,0.78488904,8
59,0.9587071371022967,0.9307610874753154,0.920751667840716,0.796297,8
79,0.970498119426134,0.9575659855342785,0.9619193635271205,0.763018,8
99,0.9443597291205809,0.9205201354294318,0.9205237641403887,0.7862333,8
19,0.9379140011773155,0.8974424025081146,0.7639953590519206,0.8238849,9
39,0.9584218558675499,0.9307376424905354,0.9210210085774665,0.794977,9
59,0.9584875305832291,0.9305293215116358,0.9202337048854266,0.79077536,9
79,0.9583730013433532,0.9303678772488939,0.9200472382215223,0.78263605,9
99,0.9704783149723739,0.9575158992699085,0.9619400820453321,0.75498766,9
19,0.9378585604680071,0.8975980096637483,0.7639539220154975,0.83353,10
39,0.958496101039362,0.9305525019285071,0.9203165789582729,0.80400085,10
59,0.9584693089442325,0.9304830928904428,0.9202544234036382,0.79554975,10
79,0.9590218818652815,0.9308020635226905,0.9204823271039655,0.7861564,10
99,0.958629088245822,0.9305910524953455,0.9203372974764845,0.76918447,10
19,0.9380290006427925,0.897493501655443,0.7640160775701322,0.8229334,11
39,0.9586132290096928,0.9308475457023686,0.9210624456138897,0.79351956,11
59,0.9700540541063407,0.9572287900989033,0.9617743338996395,0.7742975,11
79,0.959296076251242,0.9313092613251833,0.9217047196784486,0.77518,11
99,0.9586165820422009,0.93067956329795,0.9206895122860813,0.76413375,11
19,0.9493488950553222,0.9238231744335605,0.7639953590519206,0.80576324,12
39,0.9588814342128871,0.930899552886152,0.9209381345046203,0.8105478,12
59,0.9586332978110724,0.9306400198742534,0.920358015994696,0.7954994,12
79,0.9589332467579721,0.9307120985436614,0.9203372974764845,0.7822013,12
99,0.9443260815473101,0.9203861638852113,0.9203994530311193,0.78378624,12
19,0.9378680385757365,0.8973906145021944,0.763974640533709,0.8289942,13
39,0.9696810382949784,0.9570257440817319,0.9616293042721584,0.77738273,13
59,0.9586127097297001,0.9307192906528731,0.9206480752496582,0.79212266,13
79,0.9443138851241281,0.9203735434971582,0.9203165789582729,0.8028544,13
99,0.9592136281123895,0.9309444402930293,0.9205030456221771,0.7716364,13
19,0.9378505615768102,0.8973379478733952,0.763974640533709,0.8278011,14
39,0.9587261865587956,0.9308163068143029,0.9207723863589277,0.79714864,14
59,0.95851669960731,0.9307066035049865,0.9206687937678697,0.7938888,14
79,0.9584434758424996,0.930480973847307,0.9203372974764845,0.78269833,14
99,0.9588058087766982,0.9307783031471034,0.9205030456221771,0.769058,14
19,0.9377918538904192,0.8971925303718227,0.763974640533709,0.825765,15
39,0.9586720759800019,0.930628890282466,0.9203994530311193,0.7990078,15
59,0.9585939865762593,0.9306734001114537,0.9206687937678697,0.795065,15
79,0.9582977772410617,0.9303646831325487,0.9202337048854266,0.78846174,15
99,0.9697372965294923,0.9571039267501362,0.9617743338996395,0.7560986,15
19,0.9377333618411117,0.8972908597372387,0.7639539220154975,0.824103,16
39,0.9586112601101339,0.930586826569697,0.9203165789582729,0.8000886,16
59,0.9440892254586465,0.9202246134417097,0.9202958604400613,0.80021584,16
79,0.9705351369494026,0.9574995095712697,0.9619193635271205,0.76534367,16
99,0.9704764727907426,0.9575332203584953,0.9619400820453321,0.750966,16
19,0.9376646841522603,0.8971148233063134,0.7639539220154975,0.8265663,17
39,0.9698029078845408,0.9571512569608266,0.9617121783450048,0.7820088,17
59,0.9700273846901977,0.957173010867248,0.9617121783450048,0.7736711,17
79,0.9590702562998865,0.9308456178065418,0.9204823271039655,0.7901303,17
99,0.9698280650782952,0.9571873784522895,0.9617536153814279,0.752766,17
19,0.9379258415620197,0.8972744736278202,0.763974640533709,0.8283058,18
39,0.9585686909623968,0.9306109717876792,0.9204823271039655,0.8033136,18
59,0.9590184682074078,0.9311953291272923,0.921684001160237,0.800682,18
79,0.9596193480173696,0.9530685046139863,0.7831599883976298,0.7557461,18
99,0.9593476381305739,0.9310290341218034,0.9206895122860813,0.77301747,18
19,0.9379696012531114,0.8973866072270861,0.763974640533709,0.8316698,19
39,0.9699988147249105,0.957206948189039,0.9617743338996395,0.78475386,19
59,0.9585688050518689,0.9303634644196108,0.9196950234119255,0.7977571,19
79,0.9590134079569158,0.9309440999984551,0.920751667840716,0.7921298,19
99,0.9584609565735999,0.9305166145775059,0.9203165789582729,0.77031165,19
19,0.9376234588896262,0.8970151340339495,0.7639332034972859,0.8295246,20
39,0.958666734571434,0.9306615411240045,0.9204408900675424,0.8047354,20
59,0.9590607968601668,0.9309386761735025,0.9207931048771392,0.79224676,20
79,0.9457244358498954,0.922625539401066,0.7669373886379646,0.7722206,20
99,0.9593297085308753,0.9310102701324992,0.9206480752496582,0.76937836,20
