epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.628838010279156,0.4822530743752759,0.6301143657369588,0.34808072,20
39,0.7022049234332038,0.5918603828250518,0.6582623409966157,0.37955135,20
59,0.7444156317157093,0.6525399308568094,0.6978235500058351,0.40618825,20
79,0.7592702892718032,0.7036236981107072,0.7282063251254522,0.42486173,20
99,0.7549257107000198,0.6815893968563591,0.7131462247636831,0.4310864,20
