epoch,nmi,ari,acc,sil,iteration
19,0.9412683020019327,0.943848343410997,0.9235880398671097,0.4763059,1
39,0.9056718757174668,0.9075265869487815,0.8737541528239202,0.6002284,1
59,0.9373457331970696,0.9464761387197618,0.9335548172757475,0.5805887,1
79,0.9164809442697281,0.849900085576162,0.8637873754152824,0.5013321,1
99,0.9349227590284065,0.9441834314171994,0.9269102990033222,0.5887907,1
19,0.9123533801864654,0.8951324639467737,0.8903654485049833,0.4168017,2
39,0.925256622283962,0.9324927977315897,0.9235880398671097,0.5788264,2
59,0.9260517078290209,0.9377535380646239,0.9169435215946844,0.58011484,2
79,0.9085994604522091,0.902889946521277,0.8604651162790697,0.5807853,2
99,0.9191812570898722,0.908351750139255,0.867109634551495,0.5688509,2
19,0.9038957222609171,0.8367353777112752,0.8504983388704319,0.39491266,3
39,0.9225057660800042,0.8476050487414134,0.8604651162790697,0.4895741,3
59,0.9358665234372798,0.930759272751485,0.9235880398671097,0.5518005,3
79,0.9305171993202696,0.9169695701272971,0.8837209302325582,0.57258946,3
99,0.9091409540747963,0.9032312715096511,0.8803986710963455,0.57436645,3
19,0.9120496230495628,0.8789911118833902,0.8770764119601329,0.39703888,4
39,0.9427274419238569,0.9503258186618189,0.9302325581395349,0.57245874,4
59,0.9363101310300593,0.9453322587863108,0.9235880398671097,0.56272334,4
79,0.9274322235832414,0.9336290750624261,0.9102990033222591,0.58090854,4
99,0.9381655626842964,0.9331625369040855,0.9269102990033222,0.5795063,4
19,0.9346805171273697,0.9401856416075688,0.9368770764119602,0.44864324,5
39,0.9090468061687511,0.8855866866071889,0.867109634551495,0.5073105,5
59,0.9327370254151999,0.9417601688955102,0.9169435215946844,0.5676238,5
79,0.9320338771024762,0.9359588171178109,0.9102990033222591,0.5711607,5
99,0.930154556068777,0.9382161278030803,0.9136212624584718,0.5727421,5
19,0.8958108784115316,0.8874998224946132,0.867109634551495,0.3914262,6
39,0.9066800025119317,0.908279975649243,0.8837209302325582,0.58053935,6
59,0.9340823675002367,0.9375765722788271,0.9102990033222591,0.56230235,6
79,0.9041704523773748,0.8997632613963495,0.8637873754152824,0.58796626,6
99,0.9126844479171712,0.9157638868801576,0.893687707641196,0.58100176,6
19,0.9380609690945143,0.9242755377311596,0.920265780730897,0.43010703,7
39,0.8970745639790318,0.900821094254567,0.8704318936877077,0.55260926,7
59,0.9388174036858054,0.9342382596235264,0.9269102990033222,0.59182376,7
79,0.9102047054994523,0.9119485653367991,0.8737541528239202,0.5724723,7
99,0.9339659189462367,0.9363197468022358,0.920265780730897,0.58289057,7
19,0.9209521637550108,0.9266256242826008,0.9069767441860465,0.4823507,8
39,0.9298149018332538,0.91800496939398,0.8970099667774086,0.5556542,8
59,0.9305547162409102,0.9101142948794577,0.9069767441860465,0.5197342,8
79,0.9059062588463538,0.9046308096347877,0.867109634551495,0.5694918,8
99,0.9338716901466071,0.9447274675657095,0.9235880398671097,0.571096,8
19,0.9033612801066998,0.8483357442855327,0.8637873754152824,0.3849466,9
39,0.9379688851100678,0.9472918176377902,0.9269102990033222,0.5755629,9
59,0.9399941058726873,0.9436989081620082,0.9169435215946844,0.5828747,9
