epoch,nmi,ari,acc,sil,iteration
19,0.5720689329124143,0.40417739397249924,0.5572559366754617,0.31856167,1
39,0.6887132922512916,0.5062243282295305,0.6492524186455585,0.36904606,1
59,0.7152765199790548,0.596610571532978,0.7452946350043975,0.47706735,1
79,0.738395835116183,0.6215145737141322,0.7616534740545294,0.49614418,1
99,0.7318138708676591,0.5812221807287904,0.7366754617414248,0.46562183,1
19,0.5792700973899073,0.4028331942746794,0.5143359718557607,0.3531891,2
39,0.6657919970566843,0.5348491400083832,0.7071240105540897,0.37500975,2
59,0.696429731434744,0.5594794524794168,0.7270008795074758,0.4476109,2
79,0.7553650742414937,0.6484671767074552,0.7787159190853122,0.47956383,2
99,0.741630859551382,0.6010374206738593,0.763764291996482,0.44402528,2
19,0.5999628408991041,0.40971715441161893,0.5248900615655233,0.38242823,3
39,0.6885776119679805,0.5490311161842132,0.7076517150395778,0.40919933,3
59,0.7196417405201099,0.5837409097976255,0.7291116974494283,0.4468204,3
79,0.7301019138007399,0.5942146138172073,0.7565523306948109,0.4956251,3
99,0.7215300892342854,0.5627450245409374,0.7211961301671064,0.45189542,3
19,0.5900061685782092,0.4534809106474856,0.5959542656112577,0.33217123,4
39,0.6578941115301193,0.49999880457428447,0.6103781882145998,0.4613049,4
59,0.6877281129348953,0.5101441752950852,0.6617414248021108,0.44889805,4
79,0.7200634363642704,0.571206146362776,0.731750219876869,0.45890287,4
99,0.7577380961044986,0.6395060243659892,0.7613016710642041,0.49281913,4
19,0.5806242777547218,0.39177435361345037,0.48179419525065964,0.35969508,5
39,0.6328082708082962,0.4175046423338468,0.535971855760774,0.39102954,5
59,0.7193233097843459,0.5946267191886028,0.7644678979771328,0.47938544,5
79,0.7322751204963597,0.6201247743527611,0.7618293755496922,0.4659148,5
99,0.7504160406037454,0.6335856295182283,0.7934916446789798,0.4769229,5
19,0.5477797486698426,0.37716134851532757,0.5278803869832893,0.30008674,6
39,0.6258921398912359,0.4670928281058727,0.6024626209322779,0.3943842,6
59,0.7264661735289821,0.5942112354190305,0.740193491644679,0.4238465,6
79,0.7335987369376579,0.6153429957529333,0.7261213720316623,0.46160504,6
99,0.7432733491985807,0.6154151722761152,0.7518029903254178,0.45317075,6
19,0.5725132527605045,0.43399451648520376,0.5987686895338611,0.32378665,7
39,0.652190354759693,0.47355025846045307,0.6091468777484609,0.4724194,7
59,0.6818582068970768,0.5110541587469858,0.6462620932277925,0.47448444,7
79,0.7252298967134244,0.6067975475240736,0.7503957783641161,0.49112952,7
99,0.7484490762692547,0.6378413833339112,0.7736147757255937,0.48683926,7
19,0.5502947479717459,0.36355510003539854,0.5113456464379947,0.2873876,8
39,0.6569362555588237,0.4606304059357571,0.6003518029903254,0.38079363,8
59,0.6983982680637008,0.530938918956928,0.6566402814423923,0.45870247,8
79,0.7269987018135561,0.6020572770690925,0.7416007036059806,0.46415886,8
99,0.7110729589588076,0.6088343399489343,0.7241864555848725,0.44450557,8
19,0.5401778910151351,0.37109768884505645,0.5150395778364116,0.30165246,9
39,0.6573038872457451,0.4950273545260758,0.6226912928759895,0.42288655,9
59,0.7244186835228418,0.6014861531244726,0.7408970976253298,0.49151468,9
79,0.7356808512501092,0.6147133376487421,0.7467018469656992,0.4965744,9
99,0.7256209093909437,0.5630882071438404,0.723834652594547,0.46064448,9
19,0.5407701091556041,0.37130739044025574,0.5143359718557607,0.30765888,10
39,0.6418745082787388,0.487415002073626,0.6230430958663149,0.38637063,10
59,0.7111246594308059,0.5877001289854713,0.7310466138962182,0.4237065,10
79,0.7279021305823257,0.6015812363883706,0.7493403693931399,0.46797892,10
99,0.7365874351699643,0.6134831743376704,0.752858399296394,0.47905612,10
19,0.5569162062487772,0.3795664081960691,0.4884784520668426,0.34713066,11
39,0.6505551751024655,0.4718846309176444,0.604221635883905,0.40357456,11
59,0.747693624784,0.6389289337451094,0.7630606860158311,0.46816707,11
79,0.739472728275811,0.6183058233519164,0.7597185576077397,0.50493926,11
99,0.7575676021164232,0.642214670503666,0.772207563764292,0.5105541,11
19,0.5432884058310141,0.3599258882750328,0.5134564643799472,0.29511365,12
39,0.6332180893022746,0.4836154685170234,0.6098504837291117,0.4212004,12
59,0.723668795391024,0.6132115545301019,0.7521547933157432,0.43527496,12
79,0.7169375411042275,0.5704214320001206,0.7333333333333333,0.4405849,12
99,0.7543868576667597,0.6379625444832597,0.7660510114335972,0.48754084,12
19,0.5245678263854563,0.3526849328593957,0.4904133685136324,0.2981816,13
39,0.6775958235537217,0.558010509504336,0.714160070360598,0.38472638,13
59,0.7204183555246088,0.5918830139034785,0.7345646437994723,0.47136045,13
79,0.722704791837563,0.599885274403047,0.7322779243623571,0.44963273,13
99,0.7566213026945353,0.6363286846383832,0.7723834652594547,0.5241589,13
19,0.5828607310946218,0.4334900136540235,0.5906772207563764,0.3519988,14
39,0.683629989803054,0.5391964886945054,0.7064204045734389,0.42243662,14
59,0.7066654693261791,0.583524958960259,0.7379067722075637,0.4613395,14
79,0.730350743349244,0.605060921803688,0.7437115215479332,0.491063,14
99,0.7360478225235063,0.589506656894708,0.7240105540897097,0.46708208,14
19,0.5909989072376353,0.4026408421023803,0.5171503957783641,0.37868088,15
39,0.6566573406862349,0.4937303999049704,0.6253298153034301,0.45527816,15
59,0.6943271870753057,0.5560086488020111,0.7215479331574318,0.43625885,15
79,0.7050392120546699,0.5544346307326544,0.701495162708883,0.44106883,15
99,0.7541201825756997,0.6388260392974785,0.7639401934916447,0.47820488,15
19,0.5916330762001561,0.40937703240825224,0.5167985927880387,0.3807088,16
39,0.7022872197596892,0.5891121583471718,0.7343887423043096,0.41458952,16
59,0.724283881978985,0.6022829640600272,0.7400175901495163,0.48367062,16
79,0.729448417709641,0.5920201622845686,0.7229551451187335,0.44980502,16
99,0.7449697225178737,0.6273211389485064,0.7600703605980651,0.50989455,16
19,0.5685755825512233,0.38941641389016607,0.5416007036059807,0.32927254,17
39,0.6418132389231788,0.46714744965121674,0.5961301671064204,0.43050912,17
59,0.6800176756988141,0.5120540501211598,0.6406332453825857,0.47725928,17
79,0.7294214233648332,0.6150633096420802,0.7521547933157432,0.45514914,17
99,0.7379262084735848,0.6151195110545349,0.754089709762533,0.50095636,17
19,0.5431018210211298,0.3636357899091652,0.49234828496042216,0.29568386,18
39,0.6795299614358968,0.5102128762149581,0.6587510993843447,0.4772966,18
59,0.6918144463496302,0.5339613757790583,0.7129287598944591,0.4287945,18
79,0.725361917694211,0.5954157123802812,0.7651715039577837,0.49675888,18
99,0.7235899845026672,0.5898509565878362,0.7218997361477573,0.44352883,18
19,0.5876107489707624,0.3993234687752496,0.48918205804749343,0.36526513,19
39,0.6783136759686734,0.5365539672930296,0.7036059806508356,0.39468455,19
59,0.6961827029877371,0.5578926283694716,0.7255936675461742,0.43751565,19
79,0.729861771919533,0.6016495744575683,0.7449428320140721,0.48438525,19
99,0.7292586173304868,0.6242590499381082,0.7655233069481091,0.48858032,19
19,0.5807804759085955,0.4393928233401174,0.5862796833773087,0.34261134,20
39,0.6422592064875889,0.46989478234148735,0.594547053649956,0.45557457,20
59,0.6732567483675806,0.4807597486198201,0.613896218117854,0.44935676,20
79,0.7351885096023719,0.6109720641077054,0.7526824978012313,0.5030272,20
99,0.7401075429899796,0.6207050152523899,0.7577836411609499,0.5078361,20
