epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.7158353610831754,0.3646376615414564,0.537920238538949,0.25918977707624435,20
39,0.762300588034798,0.4080546749187901,0.5937979873276183,0.34058998376131056,20
59,0.7950257495808488,0.46117089362721897,0.6412467387253075,0.3645612597465515,20
79,0.8154231323352406,0.5014555416272181,0.6691707044353337,0.37944234609603883,20
99,0.8259487514515971,0.5251018326584048,0.6879314200521803,0.3821503818035126,20
