epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.8209134555290747,0.7545276637092435,0.7702657807308969,0.11469227,20
39,0.8046021985590803,0.7392219471785079,0.753654485049834,0.107253626,20
59,0.8272161269673954,0.753654870861205,0.7699335548172758,0.13716508,20
79,0.802379214025849,0.7014278340451232,0.7235880398671096,0.20047252,20
99,0.7917974209149639,0.7006546401148303,0.726578073089701,0.23735058,20
