epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.8654160360251231,0.8347561318744472,0.8614842132505176,0.5803864985704422,20
39,0.9026825763299626,0.9344274580318311,0.9501013630089717,0.6221112877130508,20
59,0.8678759097137021,0.8869909369787458,0.897207125603865,0.5885120838880539,20
79,0.8530103158508233,0.8636270137270236,0.8700828157349896,0.5826049268245697,20
99,0.8470932215133524,0.8479912254964983,0.8501962560386472,0.5731955170631409,20
