epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.7640949187920957,0.810673503325952,0.9129187604690117,0.737129,20
39,0.7693627791712345,0.8143428461506679,0.908872487437186,0.74898815,20
59,0.7674246784092033,0.7960819285005164,0.9002721943048575,0.74210256,20
79,0.7642369892459648,0.7812411643177939,0.8960060720268006,0.71984994,20
99,0.7646829391297285,0.8046861117797306,0.8985866834170855,0.72587603,20
