epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.9608604589076599,0.943942630069483,0.9454771474744126,0.7353387951850892,5
39,0.9546474276599939,0.9242771892032613,0.8897236149670575,0.7251827001571656,5
59,0.9566652692461501,0.9293681293496003,0.897571789665603,0.751074206829071,5
79,0.9654803647461293,0.9467939833680615,0.9455765963618281,0.748095440864563,5
99,0.960495404517415,0.9358529550393107,0.9287780217958812,0.7289766430854797,5
