epoch,avg_nmi,avg_ari,avg_acc,avg_sil,iterations
19,0.885498440426999,0.864353923123042,0.8570862113072396,0.67784727,20
39,0.9084944504460948,0.8728641254454639,0.8740470708621132,0.7122065,20
59,0.9596453402033018,0.9454740567633175,0.9540035814786391,0.7209979,20
79,0.9492498897317339,0.9261497707858728,0.9312867741110257,0.69688976,20
99,0.9364828872701633,0.9104157282923762,0.9324507546687132,0.69266874,20
